valid_name,synonyms,availability,region,subgroup,group
Benthodytes typica,Benthodytes typica,private,Ecuador,Echinodermata,Invertebrate
Caenocentrotus gibbosus,Caenocentrotus gibbosus,private,Ecuador,Echinodermata,Invertebrate
Capheira sulcata,Capheira sulcata,private,Ecuador,Echinodermata,Invertebrate
Ceramaster patagonicus,Ceramaster patagonicus,public_outside,Ecuador,Echinodermata,Invertebrate
Clypeaster europacificus,Clypeaster europacificus,public_outside,Ecuador,Echinodermata,Invertebrate
Diadema mexicanum,Diadema mexicanum,public_outside,Ecuador,Echinodermata,Invertebrate
Echinometra vanbrunti,Echinometra vanbrunti,public_outside,Ecuador,Echinodermata,Invertebrate
Eremicaster pacificus,Eremicaster pacificus,public_outside,Ecuador,Echinodermata,Invertebrate
Eucidaris thouarsii,Eucidaris thouarsii,public_outside,Ecuador,Echinodermata,Invertebrate
Henricia obesa,Henricia obesa,public_outside,Ecuador,Echinodermata,Invertebrate
Isostichopus fuscus,Isostichopus fuscus,public_inside,Ecuador,Echinodermata,Invertebrate
Labidodemas maccullochi,Labidodemas maccullochi,private,Ecuador,Echinodermata,Invertebrate
Linckia laevigata,Linckia laevigata,public_outside,Ecuador,Echinodermata,Invertebrate
Lophaster furcilliger,Lophaster furcilliger,public_outside,Ecuador,Echinodermata,Invertebrate
Lytechinus pictus,Lytechinus anamesus,public_outside,Ecuador,Echinodermata,Invertebrate
Lytechinus pictus,Lytechinus pictus,public_outside,Ecuador,Echinodermata,Invertebrate
Lytechinus semituberculatus,Lytechinus semituberculatus,public_outside,Ecuador,Echinodermata,Invertebrate
Molpadia musculus,Molpadia musculus,public_outside,Ecuador,Echinodermata,Invertebrate
Neothyone gibber,Neothyone gibber,private,Ecuador,Echinodermata,Invertebrate
Nidorellia armata,Nidorellia armata,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiactis profundi,Ophiactis profundi,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiactis savignyi,Ophiactis savignyi,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiactis simplex,Ophiactis simplex,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiochiton fastigatus,Ophiochiton fastigatus,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiocten hastatum,Ophiocten hastatum,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiomusa lymani,Ophiomusium lymani,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiosphalma glabrum,Ophiomusium glabrum,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiosphalma glabrum,Ophiosphalma fimbriatum,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiosphalma jolliense,Ophiosphalma jolliense,public_outside,Ecuador,Echinodermata,Invertebrate
Ophiura flagellata,Ophiura flagellata,public_outside,Ecuador,Echinodermata,Invertebrate
Paelopatides confundens,Paelopatides confundens,private,Ecuador,Echinodermata,Invertebrate
Pannychia moseleyi,Pannychia moseleyi,public_outside,Ecuador,Echinodermata,Invertebrate
Parvulastra exigua,Patiriella exigua,private,Ecuador,Echinodermata,Invertebrate
Parvulastra exigua,Parvulastra exigua,public_outside,Ecuador,Echinodermata,Invertebrate
Pectinaster agassizi,Pectinaster agassizi,public_outside,Ecuador,Echinodermata,Invertebrate
Pentaceraster cumingi,Oreaster occidentalis,public_outside,Ecuador,Echinodermata,Invertebrate
Pentaceraster cumingi,Pentaceraster cumingi,private,Ecuador,Echinodermata,Invertebrate
Phataria unifascialis,Phataria unifascialis,public_outside,Ecuador,Echinodermata,Invertebrate
Pseudostichopus peripatus,Pseudostichopus plicatus,private,Ecuador,Echinodermata,Invertebrate
Pseudostichopus peripatus,Pseudostichopus peripatus,private,Ecuador,Echinodermata,Invertebrate
Psychropotes longicauda,Psychropotes longicauda,private,Ecuador,Echinodermata,Invertebrate
Toxopneustes roseus,Toxopneustes roseus,public_outside,Ecuador,Echinodermata,Invertebrate
Ypsilothuria bitentaculata,Ypsilothuria bitentaculata,private,Ecuador,Echinodermata,Invertebrate
Acharax johnsoni,Acharax johnsoni,public_outside,Ecuador,Mollusca,Invertebrate
Ameritella carpenteri,Tellina carpenteri,public_outside,Ecuador,Mollusca,Invertebrate
Argopecten purpuratus,Argopecten purpuratus,public_outside,Ecuador,Mollusca,Invertebrate
Atlanta peronii,Oxygyrus keraudrenii,public_outside,Ecuador,Mollusca,Invertebrate
Atlanta peronii,Atlanta peronii,public_outside,Ecuador,Mollusca,Invertebrate
Austrolittorina araucana,Austrolittorina araucana,public_outside,Ecuador,Mollusca,Invertebrate
Bathymargarites symplector,Bathymargarites symplector,public_outside,Ecuador,Mollusca,Invertebrate
Bathymodiolus thermophilus,Bathymodiolus thermophilus,public_outside,Ecuador,Mollusca,Invertebrate
Bathyteuthis abyssicola,Bathyteuthis abyssicola,public_outside,Ecuador,Mollusca,Invertebrate
Bostrycapulus aculeatus,Crepidula aculeata,private,Ecuador,Mollusca,Invertebrate
Bostrycapulus aculeatus,Crepidula gravispinosa,public_outside,Ecuador,Mollusca,Invertebrate
Bostrycapulus aculeatus,Bostrycapulus aculeatus,public_outside,Ecuador,Mollusca,Invertebrate
Bulla punctulata,Bulla punctulata,public_outside,Ecuador,Mollusca,Invertebrate
Bursa cruentata,Bursa cruentata,public_outside,Ecuador,Mollusca,Invertebrate
Bursa granularis,Bursa granularis,public_outside,Ecuador,Mollusca,Invertebrate
Calyptogena magnifica,Calyptogena magnifica,public_outside,Ecuador,Mollusca,Invertebrate
Carditamera affinis,Carditamera affinis,private,Ecuador,Mollusca,Invertebrate
Cerithium adustum,Cerithium adustum,public_outside,Ecuador,Mollusca,Invertebrate
Cerithium menkei,Cerithium menkei,public_outside,Ecuador,Mollusca,Invertebrate
Cerithium muscarum,Cerithium muscarum,public_outside,Ecuador,Mollusca,Invertebrate
Clypeosectus delectus,Clypeosectus delectus,public_outside,Ecuador,Mollusca,Invertebrate
Columbella major,Columbella major,public_outside,Ecuador,Mollusca,Invertebrate
Conus brunneus,Conus brunneus,public_outside,Ecuador,Mollusca,Invertebrate
Conus musicus,Conus ceylanensis,public_outside,Ecuador,Mollusca,Invertebrate
Conus musicus,Conus musicus,public_outside,Ecuador,Mollusca,Invertebrate
Conus purpurascens,Conus purpurascens,public_outside,Ecuador,Mollusca,Invertebrate
Conus recurvus,Conus recurvus,public_outside,Ecuador,Mollusca,Invertebrate
Delectopecten vitreus,Delectopecten vitreus,public_outside,Ecuador,Mollusca,Invertebrate
Distorsio habei,Distorsio habei,public_outside,Ecuador,Mollusca,Invertebrate
Dosidicus gigas,Dosidicus gigas,public_outside,Ecuador,Mollusca,Invertebrate
Echinolittorina aspera,Echinolittorina aspera,public_outside,Ecuador,Mollusca,Invertebrate
Echinolittorina lemniscata,Echinolittorina galapagiensis,public_inside,Ecuador,Mollusca,Invertebrate
Echinolittorina modesta,Nodilittorina modesta,private,Ecuador,Mollusca,Invertebrate
Echinolittorina modesta,Echinolittorina modesta,public_outside,Ecuador,Mollusca,Invertebrate
Echinolittorina paytensis,Echinolittorina paytensis,public_inside,Ecuador,Mollusca,Invertebrate
Echinolittorina peruviana,Nodilittorina peruviana,private,Ecuador,Mollusca,Invertebrate
Echinolittorina peruviana,Echinolittorina peruviana,public_outside,Ecuador,Mollusca,Invertebrate
Elysia diomedea,Elysia diomedea,public_outside,Ecuador,Mollusca,Invertebrate
Eulepetopsis vitrea,Eulepetopsis vitrea,public_outside,Ecuador,Mollusca,Invertebrate
Euplica varians,Euplica varians,public_outside,Ecuador,Mollusca,Invertebrate
Firoloida desmarestia,Firoloida demarestia,public_outside,Ecuador,Mollusca,Invertebrate
Hipponix panamensis,Hipponix panamensis,private,Ecuador,Mollusca,Invertebrate
Lepetodrilus cristatus,Lepetodrilus cristatus,public_outside,Ecuador,Mollusca,Invertebrate
Lepetodrilus elevatus,Lepetodrilus elevatus,public_outside,Ecuador,Mollusca,Invertebrate
Lepetodrilus ovalis,Lepetodrilus ovalis,public_outside,Ecuador,Mollusca,Invertebrate
Lepetodrilus pustulosus,Lepetodrilus pustulosus,public_outside,Ecuador,Mollusca,Invertebrate
Littoraria varia,Littoraria varia,public_inside,Ecuador,Mollusca,Invertebrate
Lottia mesoleuca,Lottia mesoleuca,public_outside,Ecuador,Mollusca,Invertebrate
Melanodrymia aurantiaca,Melanodrymia aurantiaca,public_outside,Ecuador,Mollusca,Invertebrate
Monetaria caputserpentis,Cypraea caputserpentis,public_outside,Ecuador,Mollusca,Invertebrate
Monetaria caputserpentis,Erosaria caputserpentis,public_outside,Ecuador,Mollusca,Invertebrate
Monetaria caputserpentis,Monetaria caputserpentis,public_outside,Ecuador,Mollusca,Invertebrate
Naria erosa,Cypraea erosa,public_outside,Ecuador,Mollusca,Invertebrate
Naria erosa,Erosaria erosa,public_outside,Ecuador,Mollusca,Invertebrate
Naria helvola,Cypraea helvola,public_outside,Ecuador,Mollusca,Invertebrate
Naria helvola,Erosaria helvola,public_outside,Ecuador,Mollusca,Invertebrate
Nerita funiculata,Nerita funiculata,public_inside,Ecuador,Mollusca,Invertebrate
Nerita scabricosta,Nerita scabricosta,public_outside,Ecuador,Mollusca,Invertebrate
Nerita undata,Nerita undata,public_outside,Ecuador,Mollusca,Invertebrate
Onychoteuthis banksii,Onychoteuthis banksii,public_outside,Ecuador,Mollusca,Invertebrate
Pachydermia laevis,Pachydermia laevis,public_outside,Ecuador,Mollusca,Invertebrate
Peltospira operculata,Peltospira operculata,public_outside,Ecuador,Mollusca,Invertebrate
Pilosabia trigona,Pilosabia trigona,public_outside,Ecuador,Mollusca,Invertebrate
Planaxis planicostatus,Planaxis planicostatus,private,Ecuador,Mollusca,Invertebrate
Provanna ios,Provanna ios,public_outside,Ecuador,Mollusca,Invertebrate
Sthenoteuthis oualaniensis,Sthenoteuthis oualaniensis,public_outside,Ecuador,Mollusca,Invertebrate
Stramonita biserialis,Stramonita biserialis,public_outside,Ecuador,Mollusca,Invertebrate
Vasula melones,Vasula melones,public_outside,Ecuador,Mollusca,Invertebrate
Hymeniacidon sinapium,Hymeniacidon sinapium,public_outside,Ecuador,Porifera,Invertebrate
Tretodictyum tubulosum,Tretodictyum tubulosum,public_outside,Ecuador,Porifera,Invertebrate
Aphrodita japonica,Aphrodita japonica,private,Peru,Annelida,Invertebrate
Chone duneri,Chone duneri,private,Peru,Annelida,Invertebrate
Eunice websteri,Eunice websteri,private,Peru,Annelida,Invertebrate
Hyalinoecia tubicola,Hyalinoecia tubicola,public_outside,Peru,Annelida,Invertebrate
Lepidasthenia natans,Lepidasthenia longicirrata,public_outside,Peru,Annelida,Invertebrate
Nereis splendida,Nereis falsa,public_outside,Peru,Annelida,Invertebrate
Owenia fusiformis,Owenia fusiformis,public_outside,Peru,Annelida,Invertebrate
Pelagobia longicirrata,Pelagobia longicirrata,public_outside,Peru,Annelida,Invertebrate
Phragmatopoma virgini,Phragmatopoma moerchi,public_outside,Peru,Annelida,Invertebrate
Phragmatopoma virgini,Phragmatopoma virgini,public_outside,Peru,Annelida,Invertebrate
Platynereis polyscalma,Platynereis polyscalma,private,Peru,Annelida,Invertebrate
Pseudonereis gallapagensis,Pseudonereis gallapagensis,public_outside,Peru,Annelida,Invertebrate
Pseudonereis variegata,Pseudonereis variegata,public_outside,Peru,Annelida,Invertebrate
Scoloplos acutus,Scoloplos acutus,public_outside,Peru,Annelida,Invertebrate
Travisiopsis coniceps,Travisiopsis coniceps,private,Peru,Annelida,Invertebrate
Typhloscolex muelleri,Typhloscolex muelleri,public_outside,Peru,Annelida,Invertebrate
Vermiliopsis annulata,Vermiliopsis annulata,private,Peru,Annelida,Invertebrate
Acanthephyra curtirostris,Acanthephyra curtirostris,public_outside,Peru,Arthropoda,Invertebrate
Acanthocyclus gayi,Acanthocyclus gayi,public_outside,Peru,Arthropoda,Invertebrate
Achtheinus oblongus,Achtheinus oblongus,public_outside,Peru,Arthropoda,Invertebrate
Aetideus bradyi,Aetideus bradyi,public_outside,Peru,Arthropoda,Invertebrate
Allopetrolisthes angulosus,Allopetrolisthes angulosus,public_outside,Peru,Arthropoda,Invertebrate
Apocyclops panamensis,Apocyclops panamensis,private,Peru,Arthropoda,Invertebrate
Apseudes spinosus,Apseudes spinosus,public_outside,Peru,Arthropoda,Invertebrate
Arenaeus mexicanus,Arenaeus mexicanus,public_outside,Peru,Arthropoda,Invertebrate
Austromegabalanus psittacus,Austromegabalanus psittacus,public_outside,Peru,Arthropoda,Invertebrate
Calanus chilensis,Calanus chilensis,public_outside,Peru,Arthropoda,Invertebrate
Calanus finmarchicus,Calanus finmarchicus,public_outside,Peru,Arthropoda,Invertebrate
Calanus helgolandicus,Calanus helgolandicus,public_outside,Peru,Arthropoda,Invertebrate
Calanus propinquus,Calanus propinquus,public_outside,Peru,Arthropoda,Invertebrate
Candacia bipinnata,Candacia bipinnata,public_outside,Peru,Arthropoda,Invertebrate
Candacia curta,Candacia curta,public_outside,Peru,Arthropoda,Invertebrate
Candacia pachydactyla,Candacia pachydactyla,public_outside,Peru,Arthropoda,Invertebrate
Centropages typicus,Centropages typicus,public_outside,Peru,Arthropoda,Invertebrate
Clausocalanus arcuicornis,Clausocalanus arcuicornis,public_outside,Peru,Arthropoda,Invertebrate
Cletocamptus deitersi,Cletocamptus deitersi,public_outside,Peru,Arthropoda,Invertebrate
Colossendeis colossea,Colossendeis gigas,public_outside,Peru,Arthropoda,Invertebrate
Colossendeis colossea,Colossendeis colossea,public_outside,Peru,Arthropoda,Invertebrate
Cryptocopoides arcticus,Cryptocopoides arcticus,private,Peru,Arthropoda,Invertebrate
Elthusa vulgaris,Lironeca vulgaris,public_outside,Peru,Arthropoda,Invertebrate
Elthusa vulgaris,Elthusa vulgaris,public_outside,Peru,Arthropoda,Invertebrate
Euaugaptilus angustus,Euaugaptilus angustus,public_outside,Peru,Arthropoda,Invertebrate
Euaugaptilus magnus,Euaugaptilus magnus,public_outside,Peru,Arthropoda,Invertebrate
Euchaeta acuta,Euchaeta acuta,public_outside,Peru,Arthropoda,Invertebrate
Euchaeta longicornis,Euchaeta longicornis,public_outside,Peru,Arthropoda,Invertebrate
Euchirella messinensis,Euchirella messinensis,public_outside,Peru,Arthropoda,Invertebrate
Euchirella rostrata,Euchirella rostrata,public_outside,Peru,Arthropoda,Invertebrate
Eucopia sculpticauda,Eucopia sculpticauda,private,Peru,Arthropoda,Invertebrate
Euphausia distinguenda,Euphausia distinguenda,public_outside,Peru,Arthropoda,Invertebrate
Euphausia eximia,Euphausia eximia,public_outside,Peru,Arthropoda,Invertebrate
Euphausia lamelligera,Euphausia lamelligera,public_outside,Peru,Arthropoda,Invertebrate
Euphausia tenera,Euphausia tenera,public_outside,Peru,Arthropoda,Invertebrate
Fagegnathophausia gracilis,Gnathophausia gracilis,public_outside,Peru,Arthropoda,Invertebrate
Fagegnathophausia gracilis,Fagegnathophausia gracilis,private,Peru,Arthropoda,Invertebrate
Heterorhabdus papilliger,Heterorhabdus papilliger,public_outside,Peru,Arthropoda,Invertebrate
Heterorhabdus spinifrons,Heterorhabdus spinifrons,public_outside,Peru,Arthropoda,Invertebrate
Labidocera acutifrons,Labidocera acutifrons,private,Peru,Arthropoda,Invertebrate
Lernanthropus tylosuri,Lernanthropus tylosuri,public_outside,Peru,Arthropoda,Invertebrate
Megabalanus tintinnabulum,Megabalanus tintinnabulum,public_outside,Peru,Arthropoda,Invertebrate
Metaconchoecia acuta,Metaconchoecia acuta,public_outside,Peru,Arthropoda,Invertebrate
Munidopsis exuta,Munidopsis exuta,public_outside,Peru,Arthropoda,Invertebrate
Munnopsis abyssalis,Munnopsis abyssalis,public_outside,Peru,Arthropoda,Invertebrate
Nannocalanus minor,Nannocalanus minor,public_outside,Peru,Arthropoda,Invertebrate
Nematoscelis gracilis,Nematoscelis gracilis,public_outside,Peru,Arthropoda,Invertebrate
Neolithodes diomedeae,Neolithodes diomedeae,public_outside,Peru,Arthropoda,Invertebrate
Notochthamalus scabrosus,Notochthamalus scabrosus,public_outside,Peru,Arthropoda,Invertebrate
Nyctiphanes simplex,Nyctiphanes simplex,public_outside,Peru,Arthropoda,Invertebrate
Oncaea venusta,Oncaea venusta,public_outside,Peru,Arthropoda,Invertebrate
Paradella dianae,Paradella dianae,private,Peru,Arthropoda,Invertebrate
Penaeus stylirostris,Litopenaeus stylirostris,public_outside,Peru,Arthropoda,Invertebrate
Petrolisthes tuberculatus,Petrolisthes tuberculatus,public_outside,Peru,Arthropoda,Invertebrate
Phaenna spinifera,Phaenna spinifera,public_outside,Peru,Arthropoda,Invertebrate
Pollicipes elegans,Pollicipes elegans,public_inside,Peru,Arthropoda,Invertebrate
Psathyrocaris fragilis,Psathyrocaris fragilis,private,Peru,Arthropoda,Invertebrate
Rhincalanus nasutus,Rhincalanus nasutus,public_outside,Peru,Arthropoda,Invertebrate
Sapphirina metallina,Sapphirina metallina,public_outside,Peru,Arthropoda,Invertebrate
Sapphirina opalina,Sapphirina opalina,public_outside,Peru,Arthropoda,Invertebrate
Sapphirina sali,Sapphirina sali,private,Peru,Arthropoda,Invertebrate
Scaphocalanus magnus,Scaphocalanus acrocephalus,public_outside,Peru,Arthropoda,Invertebrate
Scaphocalanus magnus,Scaphocalanus magnus,public_outside,Peru,Arthropoda,Invertebrate
Scolecithrix bradyi,Scolecithrix bradyi,public_outside,Peru,Arthropoda,Invertebrate
Siriella thompsonii,Siriella thompsonii,public_outside,Peru,Arthropoda,Invertebrate
Squilla panamensis,Squilla panamensis,private,Peru,Arthropoda,Invertebrate
Subeucalanus crassus,Subeucalanus crassus,public_outside,Peru,Arthropoda,Invertebrate
Subeucalanus subcrassus,Subeucalanus subcrassus,public_outside,Peru,Arthropoda,Invertebrate
Subeucalanus subtenuis,Eucalanus subtenuis,public_outside,Peru,Arthropoda,Invertebrate
Subeucalanus subtenuis,Subeucalanus subtenuis,public_outside,Peru,Arthropoda,Invertebrate
Synalpheus spinifrons,Synalpheus spinifrons,private,Peru,Arthropoda,Invertebrate
Taliepus dentatus,Taliepus dentatus,public_outside,Peru,Arthropoda,Invertebrate
Terebratulina kiiensis,Terebratulina crossei,public_outside,Peru,Brachiopoda,Invertebrate
Abyla trigona,Abyla trigona,private,Peru,Cnidaria,Invertebrate
Abylopsis tetragona,Abylopsis tetragona,public_outside,Peru,Cnidaria,Invertebrate
Aeginura grimaldii,Aeginura grimaldii,public_outside,Peru,Cnidaria,Invertebrate
Aequorea macrodactyla,Aequorea macrodactyla,public_outside,Peru,Cnidaria,Invertebrate
Aglaura hemistoma,Aglaura hemistoma,public_outside,Peru,Cnidaria,Invertebrate
Anemonia alicemartinae,Anemonia alicemartinae,public_outside,Peru,Cnidaria,Invertebrate
Antholoba achates,Antholoba achates,public_outside,Peru,Cnidaria,Invertebrate
Anthothoe chilensis,Anthothoe chilensis,private,Peru,Cnidaria,Invertebrate
Astrangia haimei,Astrangia lajollaensis,private,Peru,Cnidaria,Invertebrate
Athorybia rosacea,Athorybia rosacea,public_outside,Peru,Cnidaria,Invertebrate
Atolla wyvillei,Atolla wyvillei,public_outside,Peru,Cnidaria,Invertebrate
Bassia bassensis,Bassia bassensis,public_outside,Peru,Cnidaria,Invertebrate
Chromatonema rubrum,Chromatonema rubrum,public_outside,Peru,Cnidaria,Invertebrate
Colobonema sericeum,Colobonema sericeum,public_outside,Peru,Cnidaria,Invertebrate
Diphyes bojani,Diphyes bojani,public_outside,Peru,Cnidaria,Invertebrate
Hippopodius hippopus,Hippopodius hippopus,public_outside,Peru,Cnidaria,Invertebrate
Leptogorgia daniana,Eugorgia daniana,public_outside,Peru,Cnidaria,Invertebrate
Leptogorgia rigida,Leptogorgia rigida,public_outside,Peru,Cnidaria,Invertebrate
Liriope tetraphylla,Liriope tetraphylla,public_outside,Peru,Cnidaria,Invertebrate
Muricea fruticosa,Muricea fruticosa,public_outside,Peru,Cnidaria,Invertebrate
